time_step,x,y
9914,755,244
9915,769,232
9916,781,222
9917,790,212
9918,808,204
9919,823,197
9920,840,191
9921,857,187
9922,876,183
9923,894,179
9924,915,177
9925,935,181
9926,963,186
9927,986,189
9928,1003,193
9929,1024,198
9930,1045,202
9931,1067,207
9932,1087,212
9933,1109,213
9934,1139,216
9935,1158,218
9936,1189,215
9937,1210,213
9938,1230,212
9939,1254,206
9940,1273,203
9941,1298,196
9942,1318,190
9943,1340,182
9944,1363,175
9945,1383,169
9946,1403,163
9947,1425,158
9948,1442,153
9949,1463,148
9950,1484,142
9951,1500,139
9952,1519,132
9953,1538,129
9954,1558,133
9955,1574,133
9956,1590,137
9957,1606,141
9958,1629,147
9959,1629,150
9960,1623,160
9961,1615,168
9962,1610,177
9963,1606,191
9964,1604,204
9965,1602,222
9966,1601,237
9967,1598,257
9968,1593,278
9969,1588,297
9970,1582,318
9971,1572,337
9972,1565,351
9973,1557,376
9974,1549,393
9975,1541,417
9976,1535,442
9977,1529,465
9978,1526,487
9979,1523,509
9980,1522,530
9981,1527,559
9982,1532,585
9983,1536,609
9984,1544,633
9985,1550,654
9986,1558,675
9987,1566,698
9988,1574,717
9989,1583,739
9990,1593,765
9991,1600,784
9992,1603,801
9993,1609,823
9994,1616,844
9995,1620,865
9996,1625,886
9997,1630,909
9998,1639,936
9999,1638,929
10000,1636,935
10001,1628,933
10002,1622,936
10003,1612,932
10004,1605,932
10005,1597,937
10006,1583,946
10007,1567,948
10008,1555,947
10009,1553,947
10010,1531,945
10011,1516,938
10012,1498,931
10013,1478,923
10014,1457,915
10015,1438,909
10016,1420,906
10017,1396,898
10018,1371,889
10019,1346,880
10020,1320,869
10021,1298,860
10022,1273,848
10023,1249,838
10024,1229,831
10025,1207,825
10026,1186,817
10027,1169,811
10028,1148,805
10029,1128,801
10030,1107,798
10031,1091,796
10032,1072,795
10033,1047,789
10034,1028,788
10035,1004,781
10036,983,776
10037,964,771
10038,942,760
10039,920,746
10040,902,733
10041,884,721
10042,868,708
10043,853,693
10044,837,676
10045,823,661
10046,810,644
10047,796,629
10048,784,615
10049,773,602
10050,755,586
10051,739,572
10052,722,558
10053,705,545
10054,686,531
10055,664,516
10056,650,502
10057,635,487
10058,622,471
10059,608,456
10060,598,442
10061,589,426
10062,578,404
10063,572,391
10064,564,375
10065,558,361
10066,551,342
10067,548,330
10068,544,311
10069,544,295
10070,541,278
10071,539,255
10072,542,236
10073,546,216
10074,550,199
10075,555,183
10076,559,171
10077,568,154
10078,577,144
10079,578,153
10080,583,164
10081,600,175
10082,610,180
10083,623,192
10084,634,201
10085,651,221
10086,661,234
10087,672,256
10088,686,278
10089,694,299
10090,701,321
10091,710,346
10092,719,373
10093,725,396
10094,730,420
10095,733,445
10096,734,466
10097,735,486
10098,735,504
10099,736,524
10100,735,542
10101,736,565
10102,736,586
10103,738,610
10104,735,628
10105,735,653
10106,734,674
10107,735,691
10108,734,714
10109,734,729
10110,733,747
10111,732,768
10112,732,786
10113,730,805
10114,725,826
10115,724,848
10116,723,860
10117,718,892
10118,712,910
10119,708,927
10120,704,936
10121,702,934
10122,696,939
10123,685,941
10124,680,930
10125,665,932
10126,649,931
10127,629,916
10128,615,907
10129,600,895
10130,589,881
10131,583,859
10132,573,832
10133,568,819
10134,570,797
10135,569,776
10136,571,748
10137,576,727
10138,580,712
10139,588,695
10140,599,677
10141,606,664
10142,615,652
10143,628,634
10144,640,619
10145,651,604
10146,669,587
10147,689,569
10148,705,556
10149,722,542
10150,738,530
10151,753,519
10152,772,503
10153,790,486
10154,806,468
10155,818,455
10156,831,436
10157,842,424
10158,854,405
10159,864,382
10160,870,360
10161,875,341
10162,881,318
10163,885,296
10164,889,274
10165,892,255
10166,894,231
10167,896,214
10168,897,196
10169,897,173
10170,899,155
10171,902,147
10172,913,151
10173,921,153
10174,931,164
10175,952,167
10176,970,166
10177,984,169
10178,1003,169
10179,1027,173
10180,1050,184
10181,1068,193
10182,1087,203
10183,1105,216
10184,1120,230
10185,1139,249
10186,1156,269
10187,1170,285
10188,1184,304
10189,1197,323
10190,1207,343
10191,1217,365
10192,1225,382
10193,1231,402
10194,1236,421
10195,1243,446
10196,1248,473
10197,1255,495
10198,1258,518
10199,1261,541
10200,1265,563
10201,1269,586
10202,1273,608
10203,1275,632
10204,1277,653
10205,1280,676
10206,1281,697
10207,1282,717
10208,1281,741
10209,1280,762
10210,1279,784
10211,1278,806
10212,1273,829
10213,1270,851
10214,1268,877
10215,1266,900
10216,1264,908
10217,1264,929
10218,1270,913
10219,1280,902
10220,1283,888
10221,1291,877
10222,1299,870
10223,1314,863
10224,1329,855
10225,1343,842
10226,1356,827
10227,1367,811
10228,1377,791
10229,1384,772
10230,1389,754
10231,1392,731
10232,1393,711
10233,1391,690
10234,1388,668
10235,1384,649
10236,1377,628
10237,1368,609
10238,1359,589
10239,1345,566
10240,1330,547
10241,1316,531
10242,1304,517
10243,1290,503
10244,1273,487
10245,1256,471
10246,1239,456
10247,1225,443
10248,1208,428
10249,1195,415
10250,1182,402
10251,1166,387
10252,1151,374
10253,1136,361
10254,1120,354
10255,1105,344
10256,1089,336
10257,1074,330
10258,1049,321
10259,1029,316
10260,1009,311
10261,986,308
10262,968,306
10263,950,304
10264,928,305
10265,898,306
10266,871,308
10267,850,311
10268,826,315
10269,802,318
10270,779,322
10271,756,325
10272,735,328
10273,716,332
10274,696,336
10275,670,341
10276,646,346
10277,624,349
10278,614,354
10279,585,360
10280,562,365
10281,545,370
10282,526,375
10283,507,381
10284,488,387
10285,474,394
10286,450,409
10287,430,422
10288,415,439
10289,399,461
10290,388,482
10291,376,502
10292,371,518
10293,371,543
10294,370,571
10295,370,592
10296,374,615
10297,382,641
10298,386,664
10299,395,690
10300,401,708
10301,409,729
10302,419,748
10303,429,771
10304,439,789
10305,446,808
10306,459,830
10307,467,846
10308,478,864
10309,490,882
10310,506,899
10311,522,919
10312,535,927
10313,549,934
10314,551,922
10315,565,916
10316,579,913
10317,598,911
10318,611,907
10319,638,910
10320,653,904
10321,670,902
10322,688,898
10323,707,898
10324,730,898
10325,748,902
10326,772,904
10327,790,906
10328,813,908
10329,833,911
10330,857,914
10331,884,916
10332,908,919
10333,926,922
10334,952,926
10335,968,928
10336,997,935
10337,1024,942
10338,1037,943
10339,1059,944
10340,1077,936
10341,1096,931
10342,1114,928
10343,1137,918
10344,1159,909
10345,1176,900
10346,1198,885
10347,1217,874
10348,1236,861
10349,1255,848
10350,1274,837
10351,1290,828
10352,1308,815
10353,1321,803
10354,1338,788
10355,1351,775
10356,1366,759
10357,1379,742
10358,1390,722
10359,1399,701
10360,1406,679
10361,1411,660
10362,1414,636
10363,1416,618
10364,1416,596
10365,1416,575
10366,1415,555
10367,1412,535
10368,1409,517
10369,1402,501
10370,1392,485
10371,1382,472
10372,1372,461
10373,1357,447
10374,1343,435
10375,1330,425
10376,1309,410
10377,1290,395
10378,1278,386
10379,1267,378
10380,1249,360
10381,1238,351
10382,1225,336
10383,1214,327
10384,1206,309
10385,1199,294
10386,1194,279
10387,1190,267
10388,1188,243
10389,1186,224
10390,1183,209
10391,1181,189
10392,1177,172
10393,1175,159
10394,1174,146
10395,1159,138
10396,1153,144
10397,1151,150
10398,1143,155
10399,1126,157
10400,1118,158
10401,1100,159
10402,1082,158
10403,1061,162
10404,1043,165
10405,1031,165
10406,1014,167
10407,997,169
10408,978,173
10409,956,178
10410,932,182
10411,913,186
10412,893,190
10413,874,193
10414,855,197
10415,831,199
10416,802,200
10417,782,201
10418,761,201
10419,742,200
10420,718,196
10421,701,192
10422,679,190
10423,660,186
10424,642,182
10425,623,180
10426,606,179
10427,580,179
10428,564,177
10429,539,175
10430,519,171
10431,504,167
10432,478,159
10433,455,154
10434,438,148
10435,429,151
10436,424,160
10437,416,165
10438,395,169
10439,390,169
10440,368,176
10441,349,181
10442,333,184
10443,309,189
10444,290,195
10445,286,202
10446,290,209
10447,291,214
10448,288,224
10449,289,231
10450,286,243
10451,278,261
10452,276,273
10453,275,289
10454,274,302
10455,269,327
10456,269,339
10457,269,361
10458,272,377
10459,277,390
10460,280,402
10461,289,424
10462,296,448
10463,309,469
10464,317,483
10465,329,501
10466,341,521
10467,360,547
10468,371,569
10469,379,583
10470,385,602
10471,390,615
10472,392,631
10473,393,650
10474,395,672
10475,393,688
10476,387,710
10477,382,734
10478,374,763
10479,365,786
10480,361,805
10481,357,824
10482,351,845
10483,347,872
10484,338,899
10485,337,917
10486,336,922
10487,340,920
10488,340,915
10489,341,907
10490,344,906
10491,342,912
10492,334,923
10493,332,936
10494,328,943
10495,329,937
10496,339,925
10497,338,935
10498,346,939
10499,347,952
10500,347,937
10501,355,931
10502,357,946
10503,361,932
10504,351,940
10505,349,943
10506,344,952
10507,335,958
10508,311,953
10509,307,950
10510,299,949
10511,285,936
10512,287,934
10513,280,924
10514,285,916
10515,285,909
10516,282,899
10517,280,890
10518,271,872
10519,262,857
10520,267,842
10521,266,832
10522,271,811
10523,271,794
10524,274,769
10525,278,751
10526,280,727
10527,282,704
10528,281,687
10529,288,664
10530,293,641
10531,298,619
10532,302,600
10533,308,582
10534,316,558
10535,318,540
10536,325,521
10537,330,504
10538,334,482
10539,337,462
10540,336,438
10541,336,418
10542,327,396
10543,329,377
10544,325,361
10545,319,339
10546,316,320
10547,312,304
10548,307,285
10549,295,259
10550,285,236
10551,275,213
10552,264,188
10553,259,167
10554,258,144
10555,271,155
10556,269,146
10557,286,160
10558,284,160
10559,270,156
10560,282,155
10561,273,146
10562,264,146
10563,273,154
10564,294,156
10565,275,154
10566,294,157
10567,263,140
10568,267,140
10569,264,144
10570,268,142
10571,276,144
10572,285,146
10573,279,141
10574,269,139
10575,277,139
10576,281,135
10577,292,132
10578,284,133
10579,281,126
10580,269,122
10581,278,119
10582,273,119
10583,268,124
10584,281,134
10585,278,142
10586,270,156
10587,271,162
10588,262,171
10589,257,191
10590,250,212
10591,252,226
10592,257,245
10593,262,260
10594,258,282
10595,260,301
10596,263,321
10597,265,348
10598,265,362
10599,268,385
10600,272,407
10601,276,434
10602,280,457
10603,285,481
10604,292,507
10605,297,532
10606,305,559
10607,311,583
10608,317,606
10609,324,629
10610,330,652
10611,337,677
10612,342,699
10613,344,712
10614,347,736
10615,353,758
10616,356,785
10617,357,809
10618,356,832
10619,360,844
10620,359,871
10621,360,901
10622,359,912
10623,359,936
10624,360,922
10625,346,930
10626,350,914
10627,342,917
10628,329,918
10629,319,918
10630,303,921
10631,283,914
10632,284,917
10633,279,916
10634,278,914
10635,276,906
10636,272,901
10637,267,888
10638,265,874
10639,270,848
10640,264,833
10641,272,816
10642,280,802
10643,288,789
10644,314,769
10645,323,765
10646,349,740
10647,358,735
10648,375,728
10649,397,712
10650,414,695
10651,443,684
10652,473,674
10653,491,670
10654,504,668
10655,523,668
10656,538,669
10657,560,670
10658,576,672
10659,596,677
10660,618,681
10661,639,682
10662,660,682
10663,677,684
10664,698,685
10665,718,684
10666,733,684
10667,750,684
10668,770,683
10669,787,681
10670,802,680
10671,817,681
10672,835,679
10673,860,675
10674,877,674
10675,895,673
10676,916,670
10677,938,664
10678,957,659
10679,985,658
10680,1013,666
10681,1027,668
10682,1045,673
10683,1065,681
10684,1091,694
10685,1114,706
10686,1135,718
10687,1154,727
10688,1179,741
10689,1197,750
10690,1224,765
10691,1246,779
10692,1263,787
10693,1284,799
10694,1304,811
10695,1328,823
10696,1349,834
10697,1369,844
10698,1389,853
10699,1406,858
10700,1426,863
10701,1441,868
10702,1472,873
10703,1493,876
10704,1517,882
10705,1537,883
10706,1558,884
10707,1573,884
10708,1593,885
10709,1613,887
10710,1635,891
10711,1640,900
10712,1637,906
10713,1636,907
10714,1637,906
10715,1641,909
10716,1650,900
10717,1658,891
10718,1665,879
10719,1671,869
10720,1679,851
10721,1683,845
10722,1674,808
10723,1663,803
10724,1653,796
10725,1644,781
10726,1635,767
10727,1626,754
10728,1614,736
10729,1606,722
10730,1597,707
10731,1586,693
10732,1571,676
10733,1556,660
10734,1540,645
10735,1521,630
10736,1500,616
10737,1478,604
10738,1456,593
10739,1434,585
10740,1413,577
10741,1393,571
10742,1371,565
10743,1346,561
10744,1321,558
10745,1295,555
10746,1270,552
10747,1249,549
10748,1227,548
10749,1210,548
10750,1186,547
10751,1173,546
10752,1164,544
10753,1148,543
10754,1143,539
10755,1146,532
10756,1148,525
10757,1148,516
10758,1144,504
10759,1142,494
10760,1137,480
10761,1127,463
10762,1119,446
10763,1111,429
10764,1102,409
10765,1092,388
10766,1088,376
10767,1078,356
10768,1067,334
10769,1056,312
10770,1047,296
10771,1036,276
10772,1026,261
10773,1014,247
10774,1003,231
10775,988,214
10776,976,197
10777,962,179
10778,943,159
10779,928,146
10780,915,142
10781,911,158
10782,902,168
10783,895,173
10784,882,186
10785,870,197
10786,855,208
10787,846,216
10788,826,232
10789,813,243
10790,795,261
10791,782,273
10792,768,288
10793,754,306
10794,740,322
10795,731,336
10796,718,355
10797,707,373
10798,695,390
10799,686,404
10800,675,422
10801,659,446
10802,646,465
10803,636,482
10804,621,503
10805,612,520
10806,602,535
10807,592,554
10808,582,572
10809,573,597
10810,565,624
10811,560,641
10812,554,663
10813,550,681
10814,544,697
10815,542,715
10816,540,733
10817,536,751
10818,529,774
10819,527,794
10820,521,823
10821,518,840
10822,512,854
10823,508,875
10824,504,894
10825,499,911
10826,501,925
10827,502,918
10828,505,914
10829,509,917
10830,514,915
10831,521,920
10832,532,925
10833,549,933
10834,575,940
10835,592,946
10836,616,954
10837,635,956
10838,641,956
10839,666,957
10840,683,953
10841,693,945
10842,701,946
10843,717,927
10844,739,898
10845,754,874
10846,770,852
10847,778,837
10848,789,818
10849,802,799
10850,811,780
10851,823,758
10852,832,739
10853,841,720
10854,852,697
10855,860,681
10856,873,659
10857,881,648
10858,888,632
10859,882,634
10860,882,638
10861,882,643
10862,884,652
10863,895,661
10864,904,671
10865,916,680
10866,927,693
10867,937,704
10868,941,720
10869,948,742
10870,954,763
10871,960,784
10872,966,801
10873,968,819
10874,969,839
10875,969,861
10876,969,884
10877,971,905
10878,973,921
10879,973,925
10880,976,921
10881,978,912
10882,982,908
10883,987,900
10884,1003,900
10885,1023,899
10886,1040,902
10887,1064,901
10888,1090,897
10889,1107,894
10890,1129,890
10891,1151,884
10892,1175,874
10893,1197,865
10894,1221,855
10895,1245,842
10896,1264,832
10897,1285,821
10898,1305,809
10899,1323,801
10900,1342,793
10901,1355,784
10902,1373,773
10903,1392,764
10904,1413,757
10905,1433,748
10906,1453,739
10907,1474,731
10908,1499,720
10909,1520,710
10910,1539,701
10911,1553,692
10912,1568,684
10913,1585,673
10914,1601,663
10915,1616,652
10916,1632,638
10917,1647,624
10918,1657,611
10919,1667,591
10920,1673,574
10921,1679,559
10922,1680,544
10923,1676,522
10924,1668,504
10925,1657,496
10926,1646,484
10927,1637,470
10928,1628,454
10929,1620,439
10930,1609,421
10931,1600,401
10932,1589,386
10933,1577,370
10934,1566,356
10935,1552,335
10936,1545,319
10937,1536,301
10938,1524,281
10939,1514,268
10940,1502,251
10941,1492,233
10942,1481,216
10943,1469,196
10944,1459,179
10945,1448,161
10946,1436,143
10947,1438,153
10948,1430,152
10949,1427,157
10950,1427,149
10951,1432,152
10952,1430,152
10953,1435,149
10954,1437,146
10955,1454,134
10956,1467,141
10957,1480,147
10958,1493,150
10959,1510,155
10960,1530,161
10961,1546,170
10962,1563,183
10963,1581,200
10964,1598,218
10965,1612,237
10966,1619,255
10967,1628,276
10968,1632,294
10969,1634,315
10970,1634,335
10971,1632,355
10972,1628,379
10973,1624,401
10974,1621,422
10975,1617,440
10976,1611,465
10977,1606,486
10978,1601,509
10979,1596,534
10980,1592,555
10981,1586,578
10982,1580,601
10983,1576,623
10984,1570,643
10985,1564,662
10986,1560,681
10987,1556,701
10988,1554,723
10989,1553,746
10990,1552,763
10991,1555,787
10992,1557,805
10993,1561,821
10994,1565,837
10995,1574,855
10996,1584,874
10997,1599,887
10998,1612,899
10999,1623,907
11000,1631,922
11001,1636,924
11002,1637,918
11003,1630,916
11004,1626,911
11005,1621,903
11006,1619,893
11007,1616,880
11008,1614,871
11009,1605,852
11010,1596,835
11011,1589,825
11012,1576,807
11013,1565,796
11014,1547,774
11015,1533,759
11016,1512,739
11017,1491,723
11018,1473,708
11019,1448,693
11020,1430,680
11021,1413,669
11022,1394,660
11023,1375,651
11024,1355,642
11025,1335,633
11026,1316,627
11027,1294,620
11028,1275,615
11029,1249,610
11030,1226,605
11031,1202,601
11032,1182,599
11033,1157,595
11034,1142,594
11035,1136,591
11036,1140,596
11037,1141,602
11038,1143,606
11039,1141,613
11040,1137,619
11041,1127,626
11042,1111,635
11043,1099,644
11044,1084,657
11045,1070,666
11046,1056,675
11047,1042,686
11048,1025,702
11049,1007,723
11050,996,742
11051,987,760
11052,979,787
11053,974,813
11054,970,834
11055,964,854
11056,962,879
11057,962,901
11058,959,925
11059,949,927
11060,939,918
11061,924,909
11062,917,914
11063,897,909
11064,885,914
11065,863,913
11066,840,910
11067,823,905
11068,803,896
11069,785,885
11070,768,872
11071,752,858
11072,738,842
11073,727,827
11074,716,808
11075,704,789
11076,697,774
11077,690,756
11078,684,734
11079,678,713
11080,674,696
11081,670,676
11082,667,655
11083,664,636
11084,665,618
11085,662,602
11086,660,583
11087,660,566
11088,657,551
11089,654,531
11090,648,506
11091,643,484
11092,637,464
11093,631,444
11094,629,424
11095,625,401
11096,622,384
11097,619,363
11098,619,345
11099,616,328
11100,611,311
11101,607,292
11102,602,275
11103,597,253
11104,589,233
11105,584,215
11106,574,193
11107,564,174
11108,562,158
11109,549,146
11110,565,163
11111,546,171
11112,538,176
11113,542,181
11114,544,195
11115,535,199
11116,517,210
11117,507,215
11118,493,226
11119,475,240
11120,462,254
11121,448,269
11122,434,288
11123,425,300
11124,412,318
11125,402,337
11126,391,358
11127,381,379
11128,376,401
11129,369,423
11130,363,447
11131,360,470
11132,358,490
11133,357,513
11134,356,535
11135,360,561
11136,363,583
11137,370,610
11138,377,635
11139,379,652
11140,384,671
11141,392,695
11142,398,715
11143,404,735
11144,416,757
11145,429,782
11146,445,805
11147,454,821
11148,466,841
11149,473,858
11150,486,877
11151,493,891
11152,500,912
11153,509,935
11154,511,941
11155,509,936
11156,506,924
11157,511,935
11158,518,933
11159,521,929
11160,525,925
11161,535,924
11162,554,928
11163,580,932
11164,597,926
11165,617,929
11166,633,922
11167,646,921
11168,669,915
11169,695,895
11170,717,878
11171,731,867
11172,751,848
11173,769,829
11174,782,814
11175,794,799
11176,809,776
11177,821,752
11178,830,732
11179,838,714
11180,846,696
11181,849,675
11182,850,653
11183,851,630
11184,848,608
11185,844,585
11186,834,561
11187,823,539
11188,812,520
11189,797,499
11190,775,488
11191,747,480
11192,734,472
11193,716,461
11194,698,452
11195,680,444
11196,666,436
11197,651,427
11198,634,415
11199,619,405
11200,609,396
11201,594,386
11202,582,378
11203,567,368
11204,550,356
11205,532,346
11206,510,337
11207,498,327
11208,474,316
11209,456,307
11210,442,298
11211,430,295
11212,416,286
11213,398,278
11214,383,270
11215,367,263
11216,351,257
11217,334,251
11218,316,245
11219,297,238
11220,299,239
11221,302,236
11222,314,236
11223,321,237
11224,321,245
11225,322,250
11226,315,265
11227,310,281
11228,304,296
11229,297,313
11230,288,332
11231,283,354
11232,279,373
11233,276,396
11234,274,412
11235,272,436
11236,275,460
11237,277,475
11238,278,491
11239,284,522
11240,294,540
11241,305,563
11242,315,578
11243,329,595
11244,343,612
11245,364,634
11246,376,650
11247,395,671
11248,409,689
11249,424,706
11250,438,728
11251,451,742
11252,461,764
11253,469,784
11254,476,806
11255,482,829
11256,486,850
11257,492,876
11258,495,901
11259,499,914
11260,503,928
11261,506,915
11262,508,901
11263,512,901
11264,517,895
11265,526,888
11266,538,891
11267,552,895
11268,566,901
11269,580,907
11270,600,915
11271,620,928
11272,643,938
11273,646,939
11274,674,946
11275,682,940
11276,697,936
11277,716,936
11278,728,936
11279,749,925
11280,770,908
11281,787,899
11282,802,883
11283,819,868
11284,832,853
11285,845,839
11286,856,819
11287,865,801
11288,872,786
11289,882,764
11290,888,749
11291,893,732
11292,896,711
